Date,Close
10/24/2022,"1,649.2"
10/25/2022,"1,659.3"
10/26/2022,"1,666.8"
10/27/2022,"1,659.8"
10/28/2022,"1,648.1"
10/31/2022,"1,639.0"
11/1/2022,"1,645.3"
11/2/2022,"1,649.6"
11/3/2022,"1,628.8"
11/4/2022,"1,674.4"
11/7/2022,"1,679.0"
11/8/2022,"1,678.7"
11/9/2022,"1,715.3"
11/10/2022,"1,744.8"
11/11/2022,"1,759.4"
11/14/2022,"1,768.9"
11/15/2022,"1,771.4"
11/16/2022,"1,773.0"
11/17/2022,"1,758.6"
11/18/2022,"1,751.6"
11/21/2022,"1,740.4"
11/22/2022,"1,743.0"
11/23/2022,"1,740.2"
11/24/2022,"1,755.4"
11/25/2022,"1,751.9"
11/28/2022,"1,746.6"
11/29/2022,"1,752.7"
11/30/2022,"1,753.5"
12/1/2022,"1,803.2"
12/2/2022,"1,784.8"
12/5/2022,"1,776.8"
12/6/2022,"1,773.8"
12/7/2022,"1,782.2"
12/8/2022,"1,790.2"
12/9/2022,"1,796.2"
12/12/2022,"1,786.6"
12/13/2022,"1,823.6"
12/14/2022,"1,808.1"
12/15/2022,"1,783.6"
12/16/2022,"1,792.6"
12/19/2022,"1,790.8"
12/20/2022,"1,813.9"
12/21/2022,"1,817.6"
12/22/2022,"1,800.7"
12/23/2022,"1,800.7"
12/26/2022,"1,800.7"
12/27/2022,"1,800.7"
12/28/2022,"1,803.4"
12/29/2022,"1,813.8"
12/30/2022,"1,813.8"
1/2/2023,"1,813.8"
1/3/2023,"1,843.3"
1/4/2023,"1,857.3"
1/5/2023,"1,834.0"
1/6/2023,"1,852.2"
1/9/2023,"1,878.9"
1/10/2023,"1,878.7"
1/11/2023,"1,872.4"
1/12/2023,"1,882.6"
1/13/2023,"1,907.2"
1/16/2023,"1,917.0"
1/17/2023,"1,913.8"
1/18/2023,"1,920.7"
1/19/2023,"1,918.6"
1/20/2023,"1,924.9"
1/23/2023,"1,914.9"
1/24/2023,"1,920.8"
1/25/2023,"1,930.8"
1/26/2023,"1,932.5"
1/27/2023,"1,923.1"
1/30/2023,"1,924.1"
1/31/2023,"1,923.9"
2/1/2023,"1,925.9"
2/2/2023,"1,921.7"
2/3/2023,"1,875.4"
2/6/2023,"1,873.3"
2/7/2023,"1,870.7"
2/8/2023,"1,872.7"
2/9/2023,"1,879.1"
2/10/2023,"1,859.7"
2/13/2023,"1,856.1"
2/14/2023,"1,863.7"
2/15/2023,"1,831.2"
2/16/2023,"1,829.0"
2/17/2023,"1,834.0"
2/20/2023,"1,845.8"
2/21/2023,"1,836.9"
2/22/2023,"1,835.8"
2/23/2023,"1,826.1"
2/24/2023,"1,811.0"
2/27/2023,"1,818.7"
2/28/2023,"1,824.6"
3/1/2023,"1,841.3"
3/2/2023,"1,836.2"
3/3/2023,"1,841.2"
3/6/2023,"1,849.1"
3/7/2023,"1,826.6"
3/8/2023,"1,816.3"
3/9/2023,"1,831.4"
3/10/2023,"1,861.3"
3/13/2023,"1,911.3"
3/14/2023,"1,907.6"
3/15/2023,"1,923.4"
3/16/2023,"1,922.8"
3/17/2023,"1,962.1"
3/20/2023,"1,969.4"
3/21/2023,"1,952.5"
3/22/2023,"1,949.4"
3/23/2023,"1,978.0"
3/24/2023,"1,993.8"
3/27/2023,"1,946.3"
3/28/2023,"1,962.9"
3/29/2023,"1,965.0"
3/30/2023,"1,965.8"
3/31/2023,"1,979.7"
4/3/2023,"1,983.3"
4/4/2023,"2,009.6"
4/5/2023,"2,030.9"
4/6/2023,"2,001.9"
4/7/2023,"2,001.9"
4/10/2023,"2,001.9"
4/11/2023,"2,002.7"
4/12/2023,"2,008.2"
4/13/2023,"2,048.5"
4/14/2023,"2,019.4"
4/17/2023,"1,995.6"
4/18/2023,"1,999.4"
4/19/2023,"1,990.6"
4/20/2023,"2,007.2"
4/21/2023,"1,973.7"
4/24/2023,"1,978.2"
4/25/2023,"1,987.4"
4/26/2023,"2,003.0"
4/27/2023,"1,985.7"
4/28/2023,"1,982.6"
5/1/2023,"1,982.6"
5/2/2023,"1,995.4"
5/3/2023,"2,014.3"
5/4/2023,"2,044.7"
5/5/2023,"2,001.0"
5/8/2023,"2,001.0"
5/9/2023,"2,030.2"
5/10/2023,"2,037.2"
5/11/2023,"2,016.0"
5/12/2023,"2,019.9"
5/15/2023,"2,019.9"
5/16/2023,"2,007.5"
5/17/2023,"1,974.4"
5/18/2023,"1,960.3"
5/19/2023,"1,961.6"
5/22/2023,"1,970.3"
5/23/2023,"1,969.2"
5/24/2023,"1,969.7"
5/25/2023,"1,948.3"
5/26/2023,"1,947.9"
5/29/2023,"1,947.9"
5/30/2023,"1,952.5"
5/31/2023,"1,964.4"
6/1/2023,"1,974.4"
6/2/2023,"1,963.3"
6/5/2023,"1,959.7"
6/6/2023,"1,957.3"
6/7/2023,"1,967.4"
6/8/2023,"1,966.4"
6/9/2023,"1,960.3"
6/12/2023,"1,952.9"
6/13/2023,"1,954.4"
6/14/2023,"1,955.8"
6/15/2023,"1,952.4"
6/16/2023,"1,959.8"
6/19/2023,"1,951.2"
6/20/2023,"1,930.5"
6/21/2023,"1,925.7"
6/22/2023,"1,920.1"
6/23/2023,"1,930.7"
6/26/2023,"1,922.9"
6/27/2023,"1,918.9"
6/28/2023,"1,908.4"
6/29/2023,"1,899.6"
6/30/2023,"1,912.3"
7/3/2023,"1,928.8"
7/4/2023,"1,927.8"
7/5/2023,"1,924.7"
7/6/2023,"1,908.8"
7/7/2023,"1,922.3"
7/10/2023,"1,922.8"
7/11/2023,"1,934.0"
7/12/2023,"1,953.3"
7/13/2023,"1,958.1"
7/14/2023,"1,953.7"
7/17/2023,"1,949.6"
7/18/2023,"1,975.0"
7/19/2023,"1,975.4"
7/20/2023,"1,976.1"
7/21/2023,"1,960.6"
7/24/2023,"1,960.0"
7/25/2023,"1,958.7"
7/26/2023,"1,966.3"
7/27/2023,"1,945.4"
7/28/2023,"1,954.3"
7/31/2023,"1,970.7"
8/1/2023,"1,947.2"
8/2/2023,"1,944.2"
8/3/2023,"1,935.7"
8/4/2023,"1,942.5"
8/7/2023,"1,931.7"
8/8/2023,"1,926.4"
8/9/2023,"1,922.8"
8/10/2023,"1,920.9"
8/11/2023,"1,915.8"
8/14/2023,"1,903.8"
8/15/2023,"1,903.9"
8/16/2023,"1,904.2"
8/17/2023,"1,896.4"
8/18/2023,"1,893.7"
8/21/2023,"1,889.9"
8/22/2023,"1,892.8"
8/23/2023,"1,916.7"
8/24/2023,"1,917.1"
8/25/2023,"1,915.5"
8/28/2023,"1,915.5"
8/29/2023,"1,930.0"
8/30/2023,"1,947.6"
8/31/2023,"1,942.3"
